,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
937,12,Sun,November 22,4:00PM ET,L,False,3-8,True,Dallas Cowboys,10.0,16.0,9.0,149.0,103.0,46.0,1.0,18.0,334.0,237.0,97.0,1.0,1992,,,
938,13,Sun,November 29,1:00PM ET,L,False,3-9,False,Washington Redskins,3.0,41.0,14.0,308.0,255.0,53.0,6.0,22.0,334.0,191.0,143.0,2.0,1992,,,
939,14,Sun,December 6,4:00PM ET,L,False,3-10,True,San Diego Chargers,21.0,27.0,20.0,323.0,227.0,96.0,5.0,14.0,296.0,267.0,29.0,2.0,1992,,,
940,15,Sat,December 12,4:00PM ET,W,False,4-10,True,New York Giants,19.0,0.0,18.0,280.0,101.0,179.0,1.0,8.0,131.0,61.0,70.0,3.0,1992,,,
941,16,Sun,December 20,1:00PM ET,L,False,4-11,False,Indianapolis Colts,13.0,16.0,18.0,290.0,131.0,159.0,3.0,21.0,366.0,319.0,47.0,2.0,1992,,,
942,17,Sun,December 27,4:00PM ET,L,False,4-12,True,Tampa Bay Buccaneers,3.0,7.0,21.0,353.0,233.0,120.0,6.0,12.0,240.0,210.0,30.0,1.0,1992,,,
943,1,Sun,September 5,1:00PM ET,L,False,0-1,False,Philadelphia Eagles,17.0,23.0,14.0,231.0,183.0,48.0,2.0,22.0,359.0,192.0,167.0,3.0,1993,,,
944,2,Sun,September 12,1:00PM ET,W,False,1-1,False,Washington Redskins,17.0,10.0,17.0,303.0,151.0,152.0,2.0,14.0,233.0,175.0,58.0,2.0,1993,,,
945,3,Sun,September 19,8:00PM ET,L,False,1-2,True,Dallas Cowboys,10.0,17.0,14.0,273.0,205.0,68.0,1.0,23.0,410.0,280.0,130.0,,1993,,,
946,4,Sun,September 26,1:00PM ET,L,False,1-3,False,Detroit Lions,20.0,26.0,20.0,343.0,264.0,79.0,3.0,11.0,330.0,183.0,147.0,,1993,,,
947,5,,,,,False,,True,Bye Week,,,,,,,,,,,,,1993,,,
948,6,Sun,October 10,4:00PM ET,L,False,1-4,True,New England Patriots,21.0,23.0,13.0,311.0,187.0,124.0,3.0,25.0,432.0,281.0,151.0,1.0,1993,,,
949,7,Sun,October 17,4:00PM ET,W,False,2-4,True,Washington Redskins,36.0,6.0,18.0,380.0,224.0,156.0,1.0,16.0,246.0,108.0,138.0,4.0,1993,,,
950,8,Sun,October 24,4:00PM ET,L,False,2-5,False,San Francisco 49ers,14.0,28.0,25.0,429.0,322.0,107.0,3.0,26.0,428.0,280.0,148.0,1.0,1993,,,
951,9,Sun,October 31,4:00PM ET,L,False,2-6,True,New Orleans Saints,17.0,20.0,10.0,143.0,54.0,89.0,2.0,18.0,272.0,176.0,96.0,2.0,1993,,,
952,10,Sun,November 7,4:00PM ET,W,False,3-6,True,Philadelphia Eagles,16.0,3.0,21.0,359.0,116.0,243.0,1.0,12.0,201.0,136.0,65.0,1.0,1993,,,
953,11,Sun,November 14,1:00PM ET,L,False,3-7,False,Dallas Cowboys,15.0,20.0,15.0,265.0,214.0,51.0,3.0,15.0,311.0,224.0,87.0,2.0,1993,,,
954,12,,,,,False,,True,Bye Week,,,,,,,,,,,,,1993,,,
955,13,Sun,November 28,4:00PM ET,L,False,3-8,False,New York Giants,17.0,19.0,19.0,303.0,176.0,127.0,1.0,17.0,374.0,328.0,46.0,,1993,,,
956,14,Sun,December 5,4:00PM ET,W,False,4-8,True,Los Angeles Rams,38.0,10.0,22.0,382.0,245.0,137.0,,16.0,303.0,151.0,152.0,2.0,1993,,,
957,15,Sun,December 12,4:00PM ET,L,False,4-9,True,Detroit Lions,14.0,21.0,19.0,287.0,191.0,96.0,3.0,13.0,340.0,235.0,105.0,2.0,1993,,,
958,16,Sun,December 19,4:00PM ET,W,True,5-9,False,Seattle Seahawks,30.0,27.0,26.0,476.0,405.0,71.0,4.0,19.0,365.0,153.0,212.0,1.0,1993,,,
959,17,Sun,December 26,4:00PM ET,W,False,6-9,True,New York Giants,17.0,6.0,20.0,333.0,189.0,144.0,2.0,16.0,293.0,215.0,78.0,1.0,1993,,,
960,18,Sun,January 2,1:00PM ET,W,False,7-9,False,Atlanta Falcons,27.0,10.0,22.0,395.0,278.0,117.0,,16.0,270.0,189.0,81.0,4.0,1993,,,
961,1,Sun,September 4,4:00PM ET,L,False,0-1,False,Los Angeles Rams,12.0,14.0,23.0,234.0,128.0,106.0,3.0,9.0,152.0,102.0,50.0,2.0,1994,-15.09,17.92,1.36
962,2,Sun,September 11,8:00PM ET,L,False,0-2,True,New York Giants,17.0,20.0,11.0,174.0,135.0,39.0,3.0,19.0,206.0,88.0,118.0,2.0,1994,-17.99,1.7,6.1
963,3,Sun,September 18,1:00PM ET,L,False,0-3,False,Cleveland Browns,0.0,32.0,21.0,318.0,255.0,63.0,3.0,17.0,322.0,243.0,79.0,2.0,1994,-23.88,-2.64,1.52
964,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,1994,,,
965,5,Sun,October 2,4:00PM ET,W,False,1-3,True,Minnesota Vikings,17.0,7.0,21.0,309.0,200.0,109.0,2.0,19.0,358.0,340.0,18.0,4.0,1994,0.47,13.72,2.86
966,6,Sun,October 9,4:00PM ET,L,False,1-4,False,Dallas Cowboys,3.0,38.0,10.0,221.0,168.0,53.0,5.0,22.0,351.0,273.0,78.0,,1994,-26.39,-11.7,5.29
967,7,Sun,October 16,1:00PM ET,W,True,2-4,False,Washington Redskins,19.0,16.0,19.0,324.0,173.0,151.0,3.0,11.0,234.0,149.0,85.0,5.0,1994,-20.42,30.17,-2.17
968,8,Sun,October 23,4:00PM ET,L,False,2-5,True,Dallas Cowboys,21.0,28.0,22.0,315.0,208.0,107.0,,14.0,312.0,237.0,75.0,,1994,3.98,-10.71,3.24
969,9,Sun,October 30,8:00PM ET,W,True,3-5,True,Pittsburgh Steelers,20.0,17.0,16.0,335.0,236.0,99.0,1.0,12.0,317.0,232.0,85.0,3.0,1994,2.29,6.86,-3.33
970,10,Sun,November 6,4:00PM ET,L,False,3-6,False,Philadelphia Eagles,7.0,17.0,21.0,254.0,181.0,73.0,2.0,18.0,322.0,172.0,150.0,1.0,1994,-6.64,-1.13,-2.76
971,11,Sun,November 13,1:00PM ET,W,False,4-6,False,New York Giants,10.0,9.0,18.0,239.0,173.0,66.0,1.0,17.0,231.0,81.0,150.0,1.0,1994,-10.2,5.81,5.56
972,12,Sun,November 20,4:00PM ET,W,False,5-6,True,Philadelphia Eagles,12.0,6.0,16.0,281.0,123.0,158.0,1.0,14.0,185.0,110.0,75.0,2.0,1994,-8.51,19.57,-0.93
973,13,Sun,November 27,4:00PM ET,L,True,5-7,True,Chicago Bears,16.0,19.0,15.0,244.0,177.0,67.0,1.0,20.0,318.0,186.0,132.0,2.0,1994,-7.66,2.78,0.87
974,14,Sun,December 4,4:00PM ET,W,False,6-7,False,Houston Oilers,30.0,12.0,18.0,332.0,171.0,161.0,1.0,10.0,198.0,161.0,37.0,6.0,1994,-18.05,25.27,4.03
975,15,Sun,December 11,4:00PM ET,W,False,7-7,True,Washington Redskins,17.0,15.0,14.0,278.0,194.0,84.0,1.0,19.0,406.0,283.0,123.0,2.0,1994,-3.71,-1.88,2.62
976,16,Sun,December 18,4:00PM ET,W,False,8-7,True,Cincinnati Bengals,28.0,7.0,24.0,364.0,212.0,152.0,,12.0,189.0,125.0,64.0,3.0,1994,3.52,15.46,0.05
977,17,Sat,December 24,1:00PM ET,L,False,8-8,False,Atlanta Falcons,6.0,10.0,18.0,385.0,313.0,72.0,2.0,12.0,307.0,256.0,51.0,1.0,1994,-8.63,4.05,6.35
978,1,Sun,September 3,4:00PM ET,L,False,0-1,False,Washington Redskins,7.0,27.0,10.0,197.0,88.0,109.0,4.0,20.0,456.0,197.0,259.0,2.0,1995,-16.08,-9.59,1.2
979,2,Sun,September 10,8:00PM ET,L,False,0-2,True,Philadelphia Eagles,19.0,31.0,17.0,274.0,244.0,30.0,2.0,19.0,338.0,170.0,168.0,1.0,1995,-5.16,-3.21,-1.1
980,3,Sun,September 17,1:00PM ET,W,False,1-2,False,Detroit Lions,20.0,17.0,18.0,230.0,109.0,121.0,,19.0,358.0,198.0,160.0,3.0,1995,-5.59,10.51,-3.23
981,4,Sun,September 24,4:00PM ET,L,False,1-3,False,Dallas Cowboys,20.0,34.0,22.0,381.0,329.0,52.0,3.0,26.0,440.0,251.0,189.0,1.0,1995,3.59,-17.11,-2.42
982,5,Sun,October 1,4:00PM ET,L,False,1-4,True,Kansas City Chiefs,3.0,24.0,16.0,296.0,240.0,56.0,3.0,17.0,293.0,72.0,221.0,2.0,1995,-19.2,3.03,-8.11
983,6,Sun,October 8,4:00PM ET,L,True,1-5,False,New York Giants,21.0,27.0,29.0,431.0,291.0,140.0,3.0,23.0,344.0,158.0,186.0,4.0,1995,5.36,-0.62,-13.26
984,7,Sun,October 15,4:00PM ET,W,False,2-5,True,Washington Redskins,24.0,20.0,20.0,311.0,198.0,113.0,2.0,13.0,259.0,217.0,42.0,1.0,1995,7.19,0.18,-4.76
985,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,1995,,,
986,9,Sun,October 29,4:00PM ET,W,True,3-5,True,Seattle Seahawks,20.0,14.0,20.0,305.0,190.0,115.0,4.0,17.0,428.0,198.0,230.0,7.0,1995,-19.81,27.01,0.4
987,10,Sun,November 5,4:00PM ET,L,False,3-6,False,Denver Broncos,6.0,38.0,18.0,277.0,203.0,74.0,2.0,24.0,406.0,258.0,148.0,1.0,1995,-5.71,-29.14,-1.06
988,11,Sun,November 12,4:00PM ET,L,True,3-7,True,Minnesota Vikings,24.0,30.0,20.0,322.0,204.0,118.0,2.0,22.0,391.0,302.0,89.0,1.0,1995,-7.7,-8.45,8.21
989,12,Sun,November 19,1:00PM ET,L,False,3-8,False,Carolina Panthers,7.0,27.0,7.0,96.0,62.0,34.0,2.0,23.0,370.0,182.0,188.0,1.0,1995,-26.3,-8.95,12.09
990,13,Sun,November 26,4:00PM ET,W,True,4-8,True,Atlanta Falcons,40.0,37.0,28.0,513.0,392.0,121.0,4.0,15.0,294.0,260.0,34.0,4.0,1995,1.35,6.76,-4.15
991,14,Thu,November 30,8:00PM ET,L,False,4-9,True,New York Giants,6.0,10.0,17.0,342.0,250.0,92.0,3.0,14.0,199.0,133.0,66.0,1.0,1995,-12.82,5.74,3.66
992,15,Sat,December 9,4:00PM ET,L,False,4-10,False,San Diego Chargers,25.0,28.0,13.0,282.0,250.0,32.0,1.0,20.0,380.0,288.0,92.0,6.0,1995,-9.2,9.46,-6.41
993,16,Sun,December 17,1:00PM ET,L,False,4-11,False,Philadelphia Eagles,20.0,21.0,18.0,324.0,231.0,93.0,5.0,11.0,274.0,198.0,76.0,4.0,1995,-20.86,18.69,-2.21
994,17,Mon,December 25,9:00PM ET,L,False,4-12,True,Dallas Cowboys,13.0,37.0,12.0,285.0,222.0,63.0,3.0,27.0,474.0,373.0,101.0,3.0,1995,-19.61,-9.71,8.45
995,1,Sun,September 1,1:00PM ET,L,False,0-1,False,Indianapolis Colts,13.0,20.0,20.0,310.0,226.0,84.0,,19.0,312.0,238.0,74.0,1.0,1996,5.39,-8.57,-0.89
996,2,Sun,September 8,8:00PM ET,L,False,0-2,True,Miami Dolphins,10.0,38.0,13.0,203.0,176.0,27.0,4.0,26.0,331.0,203.0,128.0,1.0,1996,-18.51,-12.34,1.6
997,3,Sun,September 15,1:00PM ET,L,False,0-3,False,New England Patriots,0.0,31.0,9.0,170.0,124.0,46.0,4.0,26.0,384.0,221.0,163.0,,1996,-25.28,-8.87,7.01
998,4,Sun,September 22,1:00PM ET,W,False,1-3,False,New Orleans Saints,28.0,14.0,20.0,432.0,165.0,267.0,2.0,15.0,218.0,142.0,76.0,3.0,1996,0.05,17.91,-0.6
999,5,Sun,September 29,4:00PM ET,W,True,2-3,True,St. Louis Rams,31.0,28.0,27.0,498.0,348.0,150.0,1.0,10.0,222.0,162.0,60.0,3.0,1996,10.14,10.06,-17.79
1000,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,1996,,,
1001,7,Sun,October 13,1:00PM ET,L,False,2-4,False,Dallas Cowboys,3.0,17.0,13.0,178.0,120.0,58.0,1.0,22.0,324.0,199.0,125.0,1.0,1996,-14.54,-6.81,7.13
1002,8,Sun,October 20,4:00PM ET,W,False,3-4,True,Tampa Bay Buccaneers,13.0,9.0,21.0,237.0,133.0,104.0,,19.0,313.0,218.0,95.0,,1996,5.48,-1.47,0.11
1003,9,Sun,October 27,4:00PM ET,L,False,3-5,True,New York Jets,21.0,31.0,19.0,353.0,246.0,107.0,1.0,27.0,454.0,246.0,208.0,3.0,1996,9.73,-16.32,-1.58
1004,10,Sun,November 3,1:00PM ET,L,False,3-6,False,New York Giants,8.0,16.0,14.0,245.0,216.0,29.0,2.0,17.0,279.0,144.0,135.0,,1996,-20.44,5.95,5.26
1005,11,Sun,November 10,1:00PM ET,W,True,4-6,False,Washington Redskins,37.0,34.0,32.0,615.0,507.0,108.0,5.0,25.0,416.0,212.0,204.0,2.0,1996,2.11,-3.96,4.85
1006,12,Sun,November 17,4:00PM ET,W,False,5-6,True,New York Giants,31.0,23.0,20.0,347.0,250.0,97.0,3.0,24.0,331.0,240.0,91.0,4.0,1996,5.53,0.13,3.44
1007,13,Sun,November 24,4:00PM ET,W,False,6-6,True,Philadelphia Eagles,36.0,30.0,27.0,447.0,340.0,107.0,1.0,22.0,359.0,292.0,67.0,2.0,1996,12.28,-0.63,-6.11
1008,14,Sun,December 1,1:00PM ET,L,False,6-7,False,Minnesota Vikings,17.0,41.0,18.0,280.0,245.0,35.0,3.0,29.0,412.0,263.0,149.0,,1996,-5.6,-21.12,-0.98
1009,15,Sun,December 8,4:00PM ET,L,False,6-8,True,Dallas Cowboys,6.0,10.0,20.0,347.0,213.0,134.0,4.0,15.0,334.0,254.0,80.0,2.0,1996,-7.51,1.99,-2.45
1010,16,Sun,December 15,4:00PM ET,W,False,7-8,True,Washington Redskins,27.0,26.0,20.0,299.0,221.0,78.0,2.0,19.0,329.0,249.0,80.0,1.0,1996,0.4,11.18,-7.86
1011,17,Sun,December 22,1:00PM ET,L,False,7-9,False,Philadelphia Eagles,19.0,29.0,15.0,229.0,158.0,71.0,2.0,22.0,343.0,216.0,127.0,2.0,1996,-13.23,16.02,-12.61
1012,1,Sun,August 31,1:00PM ET,L,False,0-1,False,Cincinnati Bengals,21.0,24.0,18.0,323.0,248.0,75.0,2.0,21.0,317.0,230.0,87.0,1.0,1997,-2.13,-2.24,-0.47
1013,2,Sun,September 7,8:00PM ET,W,True,1-1,True,Dallas Cowboys,25.0,22.0,21.0,286.0,220.0,66.0,4.0,15.0,327.0,147.0,180.0,1.0,1997,-8.13,20.74,-9.67
1014,3,Sun,September 14,1:00PM ET,L,True,1-2,False,Washington Redskins,13.0,19.0,14.0,234.0,116.0,118.0,2.0,17.0,328.0,252.0,76.0,1.0,1997,-21.48,11.44,4.31
1015,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,1997,,,
1016,5,Sun,September 28,1:00PM ET,L,False,1-3,False,Tampa Bay Buccaneers,18.0,19.0,23.0,364.0,294.0,70.0,3.0,6.0,167.0,113.0,54.0,1.0,1997,-8.16,21.52,-13.03
1017,6,Sun,October 5,4:00PM ET,L,False,1-4,True,Minnesota Vikings,19.0,20.0,22.0,385.0,277.0,108.0,1.0,20.0,353.0,272.0,81.0,3.0,1997,7.3,-4.32,-4.94
1018,7,Sun,October 12,4:00PM ET,L,False,1-5,True,New York Giants,13.0,27.0,19.0,235.0,208.0,27.0,5.0,23.0,426.0,187.0,239.0,1.0,1997,-20.71,7.65,-1.16
1019,8,Sun,October 19,1:00PM ET,L,True,1-6,False,Philadelphia Eagles,10.0,13.0,15.0,235.0,143.0,92.0,1.0,25.0,407.0,277.0,130.0,4.0,1997,-10.67,1.57,6.36
1020,9,Sun,October 26,4:00PM ET,L,False,1-7,True,Tennessee Oilers,14.0,41.0,22.0,263.0,157.0,106.0,7.0,15.0,283.0,135.0,148.0,,1997,-29.73,0.88,0.73
1021,10,Sun,November 2,4:00PM ET,W,False,2-7,True,Philadelphia Eagles,31.0,21.0,17.0,231.0,141.0,90.0,2.0,18.0,360.0,265.0,95.0,4.0,1997,-13.49,14.05,6.91
1022,11,Sun,November 9,1:00PM ET,L,False,2-8,False,Dallas Cowboys,6.0,24.0,18.0,274.0,173.0,101.0,1.0,19.0,329.0,204.0,125.0,1.0,1997,-14.68,-2.7,-1.26
1023,12,Sun,November 16,1:00PM ET,L,False,2-9,False,New York Giants,10.0,19.0,21.0,399.0,350.0,49.0,3.0,21.0,373.0,172.0,201.0,,1997,-5.79,-4.07,0.43
1024,13,Sun,November 23,1:00PM ET,W,False,3-9,False,Baltimore Ravens,16.0,13.0,15.0,273.0,202.0,71.0,2.0,17.0,314.0,185.0,129.0,,1997,-3.83,1.89,4.94
1025,14,Sun,November 30,4:00PM ET,L,True,3-10,True,Pittsburgh Steelers,20.0,26.0,18.0,291.0,243.0,48.0,,25.0,342.0,165.0,177.0,,1997,1.4,2.67,-9.94
1026,15,Sun,December 7,4:00PM ET,L,False,3-11,True,Washington Redskins,28.0,38.0,14.0,358.0,301.0,57.0,3.0,17.0,362.0,223.0,139.0,1.0,1997,-11.34,3.29,-3.92
1027,16,Sun,December 14,4:00PM ET,L,False,3-12,False,New Orleans Saints,10.0,27.0,18.0,265.0,154.0,111.0,4.0,17.0,382.0,252.0,130.0,1.0,1997,-23.45,0.53,6.21
1028,17,Sun,December 21,4:00PM ET,W,False,4-12,True,Atlanta Falcons,29.0,26.0,20.0,297.0,231.0,66.0,2.0,22.0,356.0,167.0,189.0,1.0,1997,7.17,-7.6,1.35
1029,1,Sun,September 6,4:05PM ET,L,False,0-1,False,Dallas Cowboys,10.0,38.0,13.0,205.0,160.0,45.0,2.0,30.0,444.0,256.0,188.0,3.0,1998,-13.8,-9.14,-9.89
1030,2,Sun,September 13,4:15PM ET,L,False,0-2,False,Seattle Seahawks,14.0,33.0,17.0,274.0,163.0,111.0,4.0,16.0,244.0,121.0,123.0,2.0,1998,-22.05,8.54,-4.49
1031,3,Sun,September 20,8:20PM ET,W,False,1-2,True,Philadelphia Eagles,17.0,3.0,16.0,282.0,129.0,153.0,1.0,20.0,317.0,226.0,91.0,3.0,1998,-1.91,13.12,-2.06
1032,4,Sun,September 27,1:00PM ET,W,False,2-2,False,St. Louis Rams,20.0,17.0,22.0,281.0,203.0,78.0,1.0,17.0,264.0,144.0,120.0,,1998,3.62,-0.62,0.33
1033,5,Sun,October 4,4:05PM ET,L,False,2-3,True,Oakland Raiders,20.0,23.0,16.0,236.0,187.0,49.0,4.0,14.0,222.0,110.0,112.0,3.0,1998,-22.4,22.37,-0.89
1034,6,Sun,October 11,4:05PM ET,W,False,3-3,True,Chicago Bears,20.0,7.0,21.0,288.0,150.0,138.0,5.0,12.0,289.0,223.0,66.0,8.0,1998,-15.8,19.66,6.78
1035,7,Sun,October 18,1:00PM ET,L,False,3-4,False,New York Giants,7.0,34.0,15.0,194.0,132.0,62.0,3.0,26.0,390.0,249.0,141.0,,1998,-13.44,-19.07,5.18
1036,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,1998,,,
1037,9,Sun,November 1,1:00PM ET,W,False,4-4,False,Detroit Lions,17.0,15.0,11.0,209.0,172.0,37.0,2.0,18.0,280.0,167.0,113.0,6.0,1998,-15.53,21.67,-0.48
1038,10,Sun,November 8,4:05PM ET,W,False,5-4,True,Washington Redskins,29.0,27.0,23.0,351.0,164.0,187.0,1.0,18.0,256.0,167.0,89.0,2.0,1998,6.48,-4.72,-0.5
1039,11,Sun,November 15,4:15PM ET,L,False,5-5,True,Dallas Cowboys,28.0,35.0,28.0,480.0,448.0,32.0,2.0,23.0,354.0,208.0,146.0,,1998,12.97,-16.08,-1.93
1040,12,Sun,November 22,1:01PM ET,W,False,6-5,False,Washington Redskins,45.0,42.0,25.0,436.0,248.0,188.0,1.0,31.0,421.0,353.0,68.0,2.0,1998,17.0,-24.75,15.7
1041,13,Sun,November 29,1:00PM ET,L,False,6-6,False,Kansas City Chiefs,24.0,34.0,22.0,338.0,214.0,124.0,2.0,20.0,376.0,248.0,128.0,1.0,1998,2.61,-8.49,-6.45
1042,14,Sun,December 6,4:05PM ET,L,False,6-7,True,New York Giants,19.0,23.0,17.0,328.0,253.0,75.0,3.0,15.0,344.0,144.0,200.0,2.0,1998,-11.21,8.67,-0.67
1043,15,Sun,December 13,1:00PM ET,W,True,7-7,False,Philadelphia Eagles,20.0,17.0,25.0,424.0,220.0,204.0,2.0,21.0,367.0,219.0,148.0,1.0,1998,9.52,-3.91,-1.67
1044,16,Sun,December 20,4:15PM ET,W,False,8-7,True,New Orleans Saints,19.0,17.0,28.0,513.0,394.0,119.0,3.0,18.0,320.0,238.0,82.0,1.0,1998,3.51,5.15,-6.66
1045,17,Sun,December 27,4:15PM ET,W,False,9-7,True,San Diego Chargers,16.0,13.0,16.0,270.0,245.0,25.0,,22.0,377.0,203.0,174.0,5.0,1998,-2.52,6.17,-0.65
1046,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1998,,,
1047,Wild Card,Sat,January 2,4:00PM ET,W,False,10-7,False,Dallas Cowboys,20.0,7.0,14.0,346.0,213.0,133.0,2.0,20.0,260.0,164.0,96.0,3.0,1998,-6.88,26.29,-2.12
1048,Division,Sun,January 10,4:15PM ET,L,False,10-8,False,Minnesota Vikings,21.0,41.0,23.0,316.0,242.0,74.0,3.0,26.0,416.0,228.0,188.0,1.0,1998,-7.92,-20.91,0.39
1049,1,Sun,September 12,1:04PM ET,W,False,1-0,False,Philadelphia Eagles,25.0,24.0,23.0,344.0,266.0,78.0,4.0,13.0,205.0,67.0,138.0,4.0,1999,-19.71,18.56,1.15
1050,2,Sun,September 19,1:01PM ET,L,False,1-1,False,Miami Dolphins,16.0,19.0,13.0,184.0,120.0,64.0,4.0,14.0,304.0,221.0,83.0,4.0,1999,-21.48,17.04,-1.13
1051,3,Mon,September 27,8:08PM ET,L,False,1-2,True,San Francisco 49ers,10.0,24.0,20.0,250.0,149.0,101.0,4.0,18.0,322.0,112.0,210.0,1.0,1999,-11.81,-1.76,-7.63
1052,4,Sun,October 3,1:05PM ET,L,False,1-3,False,Dallas Cowboys,7.0,35.0,12.0,208.0,137.0,71.0,5.0,17.0,306.0,192.0,114.0,1.0,1999,-33.68,-0.84,5.57
1053,5,Sun,October 10,4:06PM ET,W,False,2-3,True,New York Giants,14.0,3.0,13.0,206.0,175.0,31.0,,15.0,285.0,178.0,107.0,2.0,1999,-8.84,18.08,0.49
1054,6,Sun,October 17,8:22PM ET,L,False,2-4,True,Washington Redskins,10.0,24.0,15.0,274.0,207.0,67.0,3.0,24.0,410.0,243.0,167.0,3.0,1999,-18.05,-6.3,6.25
1055,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,1999,,,
1056,8,Sun,October 31,4:05PM ET,L,False,2-5,True,New England Patriots,3.0,27.0,8.0,166.0,90.0,76.0,2.0,17.0,386.0,244.0,142.0,,1999,-29.89,-6.69,4.48
1057,9,Sun,November 7,1:04PM ET,L,False,2-6,False,New York Jets,7.0,12.0,10.0,206.0,151.0,55.0,1.0,15.0,295.0,111.0,184.0,,1999,-13.89,9.6,4.23
1058,10,Sun,November 14,4:15PM ET,W,False,3-6,True,Detroit Lions,23.0,19.0,17.0,343.0,184.0,159.0,1.0,17.0,373.0,331.0,42.0,1.0,1999,-3.37,4.58,1.38
1059,11,Sun,November 21,4:16PM ET,W,False,4-6,True,Dallas Cowboys,13.0,9.0,13.0,207.0,105.0,102.0,2.0,15.0,258.0,102.0,156.0,,1999,-9.46,11.57,-4.5
1060,12,Sun,November 28,1:03PM ET,W,False,5-6,False,New York Giants,34.0,24.0,23.0,291.0,222.0,69.0,1.0,20.0,334.0,282.0,52.0,4.0,1999,-0.21,12.68,0.39
1061,13,Sun,December 5,4:06PM ET,W,False,6-6,True,Philadelphia Eagles,21.0,17.0,16.0,227.0,173.0,54.0,2.0,18.0,294.0,148.0,146.0,2.0,1999,-6.15,12.54,5.12
1062,14,Sun,December 12,1:01PM ET,L,False,6-7,False,Washington Redskins,3.0,28.0,10.0,173.0,120.0,53.0,4.0,25.0,406.0,180.0,226.0,2.0,1999,-24.68,-8.07,11.22
1063,15,Sun,December 19,6:23PM ET,L,False,6-8,True,Buffalo Bills,21.0,31.0,14.0,178.0,108.0,70.0,1.0,25.0,376.0,217.0,159.0,2.0,1999,-1.41,-5.78,-4.18
1064,16,Sun,December 26,1:03PM ET,L,False,6-9,False,Atlanta Falcons,14.0,37.0,17.0,289.0,212.0,77.0,2.0,22.0,393.0,230.0,163.0,,1999,-2.57,-21.12,7.57
1065,17,Sun,January 2,1:02PM ET,L,False,6-10,False,Green Bay Packers,24.0,49.0,30.0,464.0,384.0,80.0,4.0,26.0,475.0,299.0,176.0,1.0,1999,0.14,-17.25,-20.87
1066,1,Sun,September 3,1:04PM ET,L,False,0-1,False,New York Giants,16.0,21.0,19.0,355.0,312.0,43.0,4.0,20.0,395.0,172.0,223.0,2.0,2000,-9.31,-5.88,7.81
1067,2,Sun,September 10,8:35PM ET,W,False,1-1,True,Dallas Cowboys,32.0,31.0,21.0,322.0,224.0,98.0,1.0,17.0,330.0,240.0,90.0,2.0,2000,11.23,-5.06,-4.92
1068,3,,,,,False,,True,Bye Week,,,,,,,,,,,,,2000,,,
1069,4,Sun,September 24,4:06PM ET,L,False,1-2,True,Green Bay Packers,3.0,29.0,12.0,209.0,181.0,28.0,4.0,23.0,455.0,279.0,176.0,1.0,2000,-20.58,-9.43,2.69
1070,5,Sun,October 1,4:15PM ET,L,False,1-3,False,San Francisco 49ers,20.0,27.0,16.0,365.0,239.0,126.0,2.0,18.0,345.0,215.0,130.0,1.0,2000,-0.33,-2.04,-8.77
1071,6,Sun,October 8,4:15PM ET,W,False,2-3,True,Cleveland Browns,29.0,21.0,20.0,315.0,169.0,146.0,2.0,12.0,240.0,136.0,104.0,,2000,10.37,3.54,-5.58
1072,7,Sun,October 15,4:15PM ET,L,False,2-4,True,Philadelphia Eagles,14.0,33.0,17.0,305.0,207.0,98.0,3.0,28.0,391.0,219.0,172.0,,2000,-0.36,-16.78,2.75
1073,8,Sun,October 22,1:00PM ET,L,False,2-5,False,Dallas Cowboys,7.0,48.0,15.0,276.0,167.0,109.0,3.0,23.0,347.0,147.0,200.0,,2000,-22.9,-21.03,4.47
1074,9,Sun,October 29,4:05PM ET,L,False,2-6,True,New Orleans Saints,10.0,21.0,24.0,394.0,269.0,125.0,4.0,17.0,247.0,158.0,89.0,1.0,2000,0.2,1.71,-8.07
1075,10,Sun,November 5,4:05PM ET,W,False,3-6,True,Washington Redskins,16.0,15.0,11.0,178.0,133.0,45.0,2.0,27.0,422.0,258.0,164.0,3.0,2000,-11.85,6.71,8.62
1076,11,Sun,November 12,1:00PM ET,L,False,3-7,False,Minnesota Vikings,14.0,31.0,14.0,249.0,198.0,51.0,2.0,29.0,460.0,302.0,158.0,2.0,2000,-5.9,-19.27,7.9
1077,12,Sun,November 19,1:02PM ET,L,False,3-8,False,Philadelphia Eagles,9.0,34.0,12.0,210.0,156.0,54.0,1.0,21.0,338.0,204.0,134.0,2.0,2000,-15.61,-7.02,1.83
1078,13,Sun,November 26,8:35PM ET,L,False,3-9,True,New York Giants,7.0,31.0,14.0,267.0,179.0,88.0,4.0,25.0,371.0,225.0,146.0,1.0,2000,-19.29,-9.82,5.68
